PID,trial,response,rt,accuracy,display,filename,shape_type,colour_type,target_color,distractor_color,quadrant,num_distractors,answer,distractor_bin,bin_group
42,99.0,4,1461.4000001907116,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
42,100.0,4,2717.999999904656,1,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
42,101.0,1,3062.0999999999767,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
42,102.0,3,1999.1000002861256,1,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
42,103.0,2,3585.8000000953907,0,Task,image_61.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
42,104.0,1,2999.500000286149,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
42,105.0,1,1364.5000001906883,1,Task,image_12.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
42,106.0,4,2509.800000286079,0,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
42,107.0,3,3735.200000095414,1,Task,image_30.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
42,108.0,2,3666.500000190688,0,Task,image_113.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
42,109.0,4,3555.300000190735,0,Task,image_115.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
42,110.0,1,2214.5,1,Task,image_123.jpg,5.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
42,111.0,1,3073.400000286056,1,Task,image_47.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
42,112.0,2,1697.3000000000466,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
42,113.0,2,2042.900000286056,1,Task,image_59.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
42,114.0,1,2024.5000001906883,1,Task,image_95.jpg,5.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
42,115.0,2,3951.4000000000233,0,Task,image_71.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
42,116.0,1,3471.500000095344,0,Task,image_46.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
42,117.0,3,1373.0000001906883,1,Task,image_21.jpg,2.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
42,118.0,4,3622.000000286149,1,Task,image_128.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
42,119.0,4,3620.300000190735,1,Task,image_100.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
42,120.0,2,2603.400000190712,1,Task,image_53.jpg,2.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
42,121.0,2,2383.400000095367,1,Task,image_25.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
42,122.0,3,2723.599999904633,1,Task,image_139.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
42,123.0,4,4087.000000190688,1,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
42,124.0,1,2581.900000095367,1,Task,image_99.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
42,125.0,2,3416.500000286149,1,Task,image_70.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
42,126.0,3,2978.000000095344,1,Task,image_34.jpg,2.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
42,127.0,2,3012.0999999999767,1,Task,image_40.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
42,128.0,4,3699.399999904679,0,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
42,129.0,1,4122.200000095414,0,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
42,130.0,4,1855.900000190712,1,Task,image_2.jpg,2.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
42,131.0,1,1781.200000095414,1,Task,image_51.jpg,2.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
42,132.0,1,2568.400000000024,1,Task,image_114.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
42,133.0,3,2903.099999904633,0,Task,image_36.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
42,134.0,4,3845.800000095391,1,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
42,135.0,2,3446.200000190758,0,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
42,136.0,2,2284.399999999907,1,Task,image_125.jpg,5.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
42,137.0,3,2364.200000095414,1,Task,image_58.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
42,138.0,2,3651.300000000047,0,Task,image_60.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
42,139.0,3,2422.0,1,Task,image_133.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
42,140.0,2,1280.799999904586,1,Task,image_11.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
42,141.0,4,1879.1999999999528,1,Task,image_28.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
42,142.0,3,1772.700000095414,1,Task,image_120.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
42,143.0,3,1702.2000002861023,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
42,144.0,1,2282.000000286149,0,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
73,1.0,2,1909.8999999999944,1,Task,image_25.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
73,2.0,3,4264.20000000298,0,Task,image_116.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
73,3.0,4,1809.3000000014872,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
73,4.0,4,3127.5000000014843,0,Task,image_61.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
73,5.0,2,1255.900000001493,1,Task,image_15.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
73,6.0,2,3738.600000000006,0,Task,image_140.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
73,7.0,4,3142.000000002983,0,Task,image_40.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
73,8.0,4,1909.5000000014843,1,Task,image_92.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
73,9.0,1,2323.300000000003,1,Task,image_31.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
73,10.0,4,2506.399999999994,0,Task,image_39.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
73,11.0,2,3378.20000000298,0,Task,image_127.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
73,12.0,2,2078.4000000014785,1,Task,image_49.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
73,13.0,4,3672.600000000006,0,Task,image_63.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
73,14.0,2,2566.200000000012,0,Task,image_71.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
73,15.0,3,1440.5000000014843,0,Task,image_36.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
73,16.0,4,1623.60000000149,1,Task,image_80.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
73,17.0,1,1086.400000002992,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
73,18.0,2,1437.7000000000116,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
73,19.0,1,2270.0000000014843,0,Task,image_107.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
73,20.0,3,1725.6000000000058,1,Task,image_21.jpg,2.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
73,21.0,4,1043.0,1,Task,image_14.jpg,2.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
73,22.0,2,918.1000000000058,1,Task,image_94.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
73,23.0,1,2852.400000002992,0,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
73,24.0,1,3609.5,0,Task,image_70.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
73,25.0,2,2488.700000000012,1,Task,image_59.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
73,26.0,2,2503.400000002992,1,Task,image_16.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
73,27.0,1,4300.600000002247,0,Task,image_41.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
73,28.0,1,3823.40000000148,1,Task,image_90.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
73,29.0,4,1495.3000000015018,1,Task,image_8.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
73,30.0,4,1566.0,1,Task,image_74.jpg,5.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
73,31.0,1,2729.100000000006,1,Task,image_123.jpg,5.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
73,32.0,4,2743.399999999994,1,Task,image_38.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
73,33.0,4,1607.8999999999942,1,Task,image_89.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
73,34.0,3,3999.300000002229,1,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
73,35.0,4,1153.6000000000058,1,Task,image_2.jpg,2.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
73,36.0,3,1040.6000000000058,1,Task,image_120.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
73,37.0,1,2806.8000000015018,1,Task,image_27.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
73,38.0,3,1788.700000001496,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
73,39.0,3,1721.6000000000058,1,Task,image_24.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
73,40.0,2,2189.80000000223,0,Task,image_99.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
73,41.0,1,1409.7999999999884,1,Task,image_23.jpg,2.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
73,42.0,2,2744.100000000006,0,Task,image_34.jpg,2.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
73,43.0,3,3665.400000002235,1,Task,image_106.jpg,5.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
73,44.0,3,1460.1000000000058,1,Task,image_10.jpg,2.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
73,45.0,1,1264.5,1,Task,image_84.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
73,46.0,4,3566.2000000022235,0,Task,image_114.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
73,47.0,3,1373.2000000000116,1,Task,image_85.jpg,5.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
73,48.0,4,1130.0000000014843,1,Task,image_76.jpg,5.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
73,49.0,2,3451.600000002247,0,Task,image_119.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
73,50.0,2,2241.600000000006,1,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
73,51.0,2,1252.000000002241,1,Task,image_73.jpg,5.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
73,52.0,3,2684.20000000298,1,Task,image_102.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
73,53.0,1,1442.8000000022294,1,Task,image_12.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
73,54.0,4,3796.000000002241,0,Task,image_37.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
73,55.0,3,1118.7999999999884,1,Task,image_72.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
73,56.0,2,2878.5,1,Task,image_125.jpg,5.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
73,57.0,2,1536.9000000022352,1,Task,image_5.jpg,2.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
73,58.0,3,1482.0,1,Task,image_19.jpg,2.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
73,59.0,1,929.5,1,Task,image_18.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
73,60.0,3,1090.5,1,Task,image_78.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
73,61.0,2,3214.5000000007567,1,Task,image_136.jpg,5.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
73,62.0,4,774.2000000022235,1,Task,image_4.jpg,2.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
73,63.0,2,3782.299999999989,0,Task,image_117.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
73,64.0,1,3475.9000000014785,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
73,65.0,3,3601.900000002235,1,Task,image_69.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
73,66.0,2,2710.100000002247,0,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
73,67.0,1,3372.400000000024,1,Task,image_138.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
73,68.0,2,1224.7000000000116,1,Task,image_87.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
73,69.0,4,1975.2000000022235,1,Task,image_122.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
73,70.0,2,1645.500000002212,1,Task,image_97.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
73,71.0,1,3378.400000000024,1,Task,image_105.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
73,72.0,3,2844.8000000022585,0,Task,image_33.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
73,73.0,3,3467.900000000722,0,Task,image_137.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
73,74.0,2,1347.2000000000116,1,Task,image_11.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
73,75.0,2,2683.5000000007567,1,Task,image_135.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
73,76.0,4,3642.600000002247,1,Task,image_104.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
73,77.0,4,4105.099999999977,0,Task,image_108.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
73,78.0,1,3524.2000000022235,0,Task,image_35.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
73,79.0,3,1051.9000000014785,1,Task,image_6.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
73,80.0,2,2495.900000002235,1,Task,image_101.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
73,81.0,1,1265.5,1,Task,image_3.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
73,82.0,4,3558.3000000022585,0,Task,image_109.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
73,83.0,1,2860.100000002247,1,Task,image_60.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
73,84.0,2,2045.3000000022585,0,Task,image_50.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
73,85.0,1,3684.3000000022585,1,Task,image_47.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
73,86.0,1,2211.2000000022235,1,Task,image_132.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
73,87.0,4,2143.400000002235,1,Task,image_100.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
73,88.0,2,3822.100000002247,1,Task,image_112.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
73,89.0,3,2400.900000000722,1,Task,image_54.jpg,2.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
73,90.0,3,1827.8000000022585,1,Task,image_126.jpg,5.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
73,91.0,4,3985.100000002247,0,Task,image_57.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
73,92.0,3,2772.0000000007567,1,Task,image_67.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
73,93.0,3,2986.900000002235,1,Task,image_133.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
73,94.0,3,1324.5000000015134,1,Task,image_82.jpg,5.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
73,95.0,3,1373.4000000007218,1,Task,image_13.jpg,2.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
73,96.0,4,1931.2000000022235,1,Task,image_124.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
73,97.0,1,1221.2000000007683,1,Task,image_79.jpg,5.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
73,98.0,1,3578.900000000024,1,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
73,99.0,1,976.9000000000232,1,Task,image_75.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
73,100.0,3,3969.200000000768,0,Task,image_42.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
73,101.0,3,1387.300000000745,1,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
73,102.0,4,2638.2000000022235,1,Task,image_28.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
73,103.0,1,1086.8000000022585,1,Task,image_9.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
73,104.0,2,1122.1000000007334,1,Task,image_22.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
73,105.0,3,1934.900000000721,1,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
73,106.0,2,1988.900000000721,1,Task,image_53.jpg,2.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
73,107.0,4,3711.500000002212,0,Task,image_111.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
73,108.0,3,896.5000000022119,1,Task,image_48.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
73,109.0,4,2363.600000002247,1,Task,image_128.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
73,110.0,2,4510.099999999977,1,Task,image_46.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
73,111.0,3,2006.2000000007683,1,Task,image_58.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
73,112.0,2,3666.800000000745,1,Task,image_118.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
73,113.0,3,2059.600000002247,1,Task,image_30.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
73,114.0,1,2598.5000000007567,1,Task,image_51.jpg,2.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
73,115.0,2,4048.70000000298,0,Task,image_68.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
73,116.0,2,4014.500000000058,0,Task,image_139.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
73,117.0,4,1511.9000000007218,1,Task,image_98.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
73,118.0,1,2205.6000000030035,1,Task,image_66.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
73,119.0,1,1075.9000000022352,1,Task,image_81.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
73,120.0,1,3356.3000000022585,1,Task,image_55.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
73,121.0,1,1030.500000002212,1,Task,image_95.jpg,5.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
73,122.0,2,1097.2999999999302,1,Task,image_88.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
73,123.0,2,967.0000000007568,1,Task,image_1.jpg,2.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
73,124.0,4,1160.5000000007567,1,Task,image_20.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
73,125.0,3,2152.700000000012,1,Task,image_130.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
73,126.0,2,1841.300000000745,0,Task,image_134.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
73,127.0,2,1903.7000000022235,1,Task,image_121.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
73,128.0,4,1367.5000000029686,1,Task,image_26.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
73,129.0,3,4139.200000000768,0,Task,image_113.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
73,130.0,3,1315.400000002992,1,Task,image_93.jpg,5.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
73,131.0,2,829.8000000007451,1,Task,image_83.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
73,132.0,2,4334.100000000035,1,Task,image_29.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
73,133.0,2,3580.1000000007334,1,Task,image_142.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
73,134.0,4,3025.100000002247,1,Task,image_52.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
73,135.0,2,3770.700000000768,1,Task,image_64.jpg,2.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
73,136.0,4,1271.3000000000466,1,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
73,137.0,3,3678.000000003027,1,Task,image_141.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
73,138.0,1,5050.10000000149,0,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
73,139.0,3,3361.20000000298,1,Task,image_115.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
73,140.0,4,4052.4000000029337,1,Task,image_62.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
73,141.0,1,1700.4000000022352,1,Task,image_129.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
73,142.0,4,3627.4000000029337,1,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
73,143.0,3,1403.800000002957,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
73,144.0,4,3767.800000000745,1,Task,image_44.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
79,1.0,4,1196.4000000238302,1,Task,image_80.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
79,2.0,2,2181.300000000017,0,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
79,3.0,3,4240.8000000238535,0,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
79,4.0,2,3538.09999997617,0,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
79,5.0,3,926.8000000476897,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
79,6.0,4,2990.200000000012,1,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
79,7.0,2,1836.20000007152,1,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
79,8.0,1,2326.2999999761523,1,Task,image_108.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
79,9.0,4,1356.0000000715372,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
79,10.0,4,3160.400000047696,1,Task,image_41.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
79,11.0,3,1365.2000000000116,1,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
79,12.0,1,3665.700000000012,1,Task,image_36.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
